id,created_at,countyfips,text
1455503551317282819,"2021-11-02 11:54:23",21027,"@MishaalRahman Not being able to change the volume from any screen drives me nuts.  I hope they can get this resolved fairly quickly."
1455503580702650369,"2021-11-02 11:54:30",01011,"You’re kicking down doors! Everyone will know your name! https://t.co/LhmdVb9kYw"
1455503585618300928,"2021-11-02 11:54:31",13237,"@RBReich What planet are you referring to?"
1455503592429920263,"2021-11-02 11:54:33",18019,"@MorganWallen Wasted on you-Great Tune"
1455503608544436224,"2021-11-02 11:54:36",13025,"Brantley EMA Nahunta at sunrise and it's 53.1 F. https://t.co/f5GwGTGbck"
1455503629633327116,"2021-11-02 11:54:41",18061,"Tonight’s Event Schedule:

?Girls Basketball vs. New Washington - 6:00PM

#PantherPride"
1455503655587745797,"2021-11-02 11:54:48",21109,"I gotta leave Paula house right now! #evanpeters #evanthomas"
1455503780506648579,"2021-11-02 11:55:17",17131,"Will Tesla accept $SHIB ? $TSLA  https://t.co/5ATueoMqRD"
1455503784420024323,"2021-11-02 11:55:18",05103,"@Champiiiiiionn The same science why you wipe after peeing is being used here after a man piss residual drips of pi… https://t.co/WLcAP30g8z"
1455503785996947459,"2021-11-02 11:55:19",18129,"Congress to Captain- https://t.co/aR9PcwcsEn"
1455503878628290560,"2021-11-02 11:55:41",24041,"@miss_anthrop75 For a start these are trying to pretend to be an official government flyer, they're not. Second the… https://t.co/opLdx3B2QX"
1455503879567773697,"2021-11-02 11:55:41",12075,"FSWN Otter Creek at sunrise and it's 56.0 F. #flsert https://t.co/VFC6wLKrRm"
1455503898500730882,"2021-11-02 11:55:46",13207,"Just posted a photo @ Forsyth, Georgia https://t.co/q9fFOPKKHf"
1455504055606779908,"2021-11-02 11:56:23",18129,"@Brainhumour Entertainment jaruri hai"
1455504076289024004,"2021-11-02 11:56:28",13293,"????????????? https://t.co/7qsXf1sN9W"
1455504101001867270,"2021-11-02 11:56:34",13201,"2023 LB/RB @ew22_  let’s get to work ?? @HuntleyAntonio https://t.co/qQ4USg5Mul"
1455504121797165060,"2021-11-02 11:56:39",19099,"Rob Koll, who spent nearly 30 years helping turn Cornell University into an elite Division I program, realizes that… https://t.co/6k6GAzI5eX"
1455504147701174290,"2021-11-02 11:56:45",12041,"Bell Middle/High School at sunrise and it's 52.2 F. https://t.co/nOtValKFNl"
1455504174213390345,"2021-11-02 11:56:51",12007,"#notevember TOS

Sol Kaplan’s score for “The Doomsday Machine” is one of my favorite examples of #StarTrek music in… https://t.co/v3VGBrrpFC"
1455504190495723522,"2021-11-02 11:56:55",12047,"Hamilton County High School at sunrise and it's 50.3 F. https://t.co/nA3kAUeiN3"
1455504247794044933,"2021-11-02 11:57:09",21059,"@RonanRhodes You put a plate full of deviled eggs on the counter they’ll all be gone in 5 minutes."
1455504249446621198,"2021-11-02 11:57:09",19025,"@GoddessofGrain Yes."
1455504325636132864,"2021-11-02 11:57:27",21081,"@julie_kelly2 @NicolleDWallace Will @julie_kelly2  retract her lie that @JoeNBC ever said that a fire extinguisher was used?"
1455504335849230336,"2021-11-02 11:57:30",17197,"?❤️#joyful @ Will County, Illinois https://t.co/6etGeuzC0R"
1455504407328591880,"2021-11-02 11:57:47",13293,"BRUH THE COMMENTS ??????????????????????? https://t.co/jqpLwGPdHY"
1455504465969225733,"2021-11-02 11:58:01",20189,"@CoachHopeSC https://t.co/hycsfGCDtM"
1455504490333974531,"2021-11-02 11:58:07",20013,"me last night: tomorrow is going to be a good day
bpd: no it’s not. we’re going to wake up in a bad mood &amp; have mul… https://t.co/UNanGf"
1455504498059776010,"2021-11-02 11:58:08",17099,"@Dess_0220 ??"
1455504505815150602,"2021-11-02 11:58:10",12047,"FSWN Hamilton CrossRoads at sunrise and it's 48.7 F. #flsert https://t.co/p4C9mllRH4"
1455504510525206529,"2021-11-02 11:58:11",21059,"Safety is at the top of our priorities list not only because we're committed to meeting and exceeding regulatory re… https://t.co/rldmVbkHOH"
1455504516229603336,"2021-11-02 11:58:13",18099,"@DickieV We had season tickets sitting next you on the home ND games for some time. You always were a great inspira… https://t.co/eL65OCpI4c"
1455504572189904897,"2021-11-02 11:58:26",12133,"They can bash Trump for 5 years, but say ""Let's go Brandon"" and the little boy gets offended. ?? https://t.co/o1ShEIgCbH"
1455504577105698820,"2021-11-02 11:58:27",12079,"FSWN Madison County EOC at sunrise and it's 51.7 F. #flsert https://t.co/8OTASHAddI"
1455504595678109697,"2021-11-02 11:58:32",12079,"Lee Elementary at sunrise and it's 48.4 F. https://t.co/gQUsp7LM74"
1455504597833994241,"2021-11-02 11:58:32",13111,"Big news -- Tuckaway Cave is OPEN for Christmas! If you're looking for an unforgettable way to spend the holidays,… https://t.co/2O99kaRkD3"
1455504613239631881,"2021-11-02 11:58:36",13207,"a loooonggg time ago https://t.co/6cns28hbEl"
1455504614808227844,"2021-11-02 11:58:36",12079,"Madison County High School at sunrise and it's 51.3 F. https://t.co/UAkk4DtPH6"
1455504679908089865,"2021-11-02 11:58:52",13033,"Hope everyone has a fabulous day!! https://t.co/GAE8T3Uajf"
1455504728532656128,"2021-11-02 11:59:03",17117,"""I know you've been calling all of my roommates and asking them out, so I wanted to just make sure it was okay with… https://t.co/2KQoT6cxZP"
1455504761571225601,"2021-11-02 11:59:11",18031,"Good morning Greensburg! Today's official sunrise: November 2, 2021 at 08:11AM. Today's high: 48. Current conditions: Cloudy and 35. #inwx"
1455504780768522240,"2021-11-02 11:59:16",17131,"Ethanot Grind rate is the largest in 4 years. ""Can Corn Trade Back To $7 Or Does It Drift Back To $5 | AgWeb"" #corn… https://t.co/8QBoja5fRk"
1455504797507985410,"2021-11-02 11:59:20",20189,"EVER!!! https://t.co/xdnqZJFWqf"
1455504815195369472,"2021-11-02 11:59:24",12007,"Check out this amazing raffle item donated by Jarod from @big_blueline_flag !!! https://t.co/BT1fVLSLa4 https://t.co/tHxCzV37Vj"
1455504923291004938,"2021-11-02 11:59:50",12133,"#LetsGoBrandon https://t.co/l0Rp93wtW1"
1455504965280014338,"2021-11-02 12:00:00",13147,https://t.co/3SehPsPsyH
1455504974214045701,"2021-11-02 12:00:02",20181,"Join us for an exciting webinar series this fall and winter for free! We will present on Facebook Live on the liste… https://t.co/bDJFcuDQs2"
1455504978043416583,"2021-11-02 12:00:03",21045,"TODAY'S FORECAST: Partly cloudy with little temperature change.      YESTERDAY'S TOTALS: Temp - Low 41°F High 59°F… https://t.co/ugxCBTuFMA"
1455504981105205248,"2021-11-02 12:00:04",21013,"Check out this product ? Robert Klaas Black Angus-. KC44. ? 
starting at $13.99. 
Check it out ??… https://t.co/SJKXgAYtsT"
1455504991205183497,"2021-11-02 12:00:06",18135,"Sunday was Halloween, and all over the county this weekend, all manner of odd creatures walked the streets going fr… https://t.co/gs4FSwHs3Q"
1455504998163386371,"2021-11-02 12:00:08",22059,"If anything gets under your skin, Scorpio, it's being given an... More for Scorpio https://t.co/mBIQyEjGL0"
1455505019843891208,"2021-11-02 12:00:13",13043,"????????? ?????????! 
Our Pineland Email platform will be undergoing maintenance today, Tuesday, November 2nd at 10… https://t.co/0wlNGKIOj8"
1455505022087614469,"2021-11-02 12:00:13",18019,"Although your gift with words is probably very strong, it may ... More for Libra https://t.co/0UrewbgvX9"
1455505023614349320,"2021-11-02 12:00:14",18121,"There's nothing wrong with listening to other opinions, even w... More for Capricorn https://t.co/sHfYh3E9Ys"
1455505042941775881,"2021-11-02 12:00:18",01017,"Holding on to a grudge won't serve you well, particularly righ... More for Aquarius https://t.co/s4yTfo1Rlw"
1455505064106373125,"2021-11-02 12:00:23",18023,"Good morning @TheHive"
1455505089196662785,"2021-11-02 12:00:29",13043,"If you don't have health insurance through a job, Medicare, Medicaid, or the Children's Health Insurance Program (C… https://t.co/BpoHLLImKQ"
1455505103167926274,"2021-11-02 12:00:33",18153,"Don’t act like you’re cultured if you don’t know who this is. https://t.co/ikYeTSLY3T"
1455505110189199361,"2021-11-02 12:00:34",05103,"@__ebonew but why i had a dream u had ireya lastnight, woke up checking my phone?"
1455505114924519430,"2021-11-02 12:00:36",13195,"my bestie is quarantined for my birthday :("
1455505124290224128,"2021-11-02 12:00:38",18129,"@Gauravsavad Aroosa Alam ?"
1455505129592004610,"2021-11-02 12:00:39",16049,"Elk City mining district of Idaho sits in a metamorphic complex that is adjacent to the Idaho Batholith… https://t.co/su8My1q267"
1455505132741869569,"2021-11-02 12:00:40",21109,"It’s raining and I’m so tired of this shit"
1455505152752898049,"2021-11-02 12:00:45",19125,"@thomasgcampbell Wish I would have known about the Monkey Trainer/Stripper/Texas football Staff connection before I… https://t.co/RxGlT5QOtF"
1455505161279975428,"2021-11-02 12:00:47",05137,"Governor's race in #Virginia today. I am sitting on the edge of my seat. It it going to be an exciting race. I am s… https://t.co/ULSHIsl3sZ"
1455505162924027906,"2021-11-02 12:00:47",13257,"You might be ready to make a change, but people in your social... More for Pisces https://t.co/HinDS2vxF0"
1455505172784816131,"2021-11-02 12:00:49",21215,"Although your gift with words is probably very strong, it may ... More for Libra https://t.co/9EImgnHTct"
1455505185149792256,"2021-11-02 12:00:52",12017,"Scam alert: The pandemic led to an increase in online transactions, giving scammers a new window of opportunity: Th… https://t.co/p45ZtmFECm"
1455505229445697536,"2021-11-02 12:01:03",24011,"I have wanted to see this movie for so long shout out to the person on YouTube who told me where to find it @tubi y… https://t.co/aiObS3DEKO"
1455505265470619666,"2021-11-02 12:01:11",21109,"Do you love me? Check yes ? or no !"
1455505278867177472,"2021-11-02 12:01:15",18121,"An imposing official may not want to reach a compromise. For n... More for Aries https://t.co/w4kTspVKFa"
1455505292280614912,"2021-11-02 12:01:18",13201,"@newsmax You should apologize to the American people for being the president of this country @JoeBiden"
1455505297414500356,"2021-11-02 12:01:19",19185,"@farming46392 @sf28430 Our 2600 did that too several years ago. Welded it up and put another plate under it."
1455505373041938441,"2021-11-02 12:01:37",21155,"I Only Got Like 5/6 Track Suits ?
&amp; I Need Like 10 More ???"
1455505416545136749,"2021-11-02 12:01:47",22127,"You might feel tired of being taken for granted by someone you... More for Cancer https://t.co/wcztnscHTl"
1455505417359044611,"2021-11-02 12:01:48",18159,"TSP is looking to expand our team! We have open positions that offer a variety of experiences and come with competi… https://t.co/Ui76uyEWC2"
1455505463991324681,"2021-11-02 12:01:59",12035,"Good morning, Flagler! Have a lovely Tuesday! #FCSO https://t.co/T9NWbwQtIa"
1455505468894453766,"2021-11-02 12:02:00",17005,"Talk about a set up! @PRHS_Basketball is ready to rock the house with this four sided video! Want to see what it ta… https://t.co/JYJyGnuC5e"
1455505549928321025,"2021-11-02 12:02:19",13293,"he fye ?? https://t.co/WKITWWcMMl"
1455505574565658625,"2021-11-02 12:02:25",17099,"5 Star: Morgan A. ""Cynthia was amazing and very helpful. I was offered multiple opportunities and found a good...""… https://t.co/3lVXB1ZfTl"
1455505599177895943,"2021-11-02 12:02:31",22007,"@tee_elizabeth96 He’ll be fine mama! He’s just observing  what’s going on. Already such a smart baby! You’ll both have a great day today ?"
1455505638239449099,"2021-11-02 12:02:40",18175,"Seniors…. The November scholarship list is available.   Check your Google classroom or email.  #shs22 https://t.co/tJA2qh0CdE"
1455505839033225221,"2021-11-02 12:03:28",17145,"Hujan dan sehabis hujan itu mengingatkan banyak hal, 

Tangisan terakhir untuknya, 

Pertemuan terakhir dengannya,… https://t.co/kgXYEJJzUo"
1455505875368431616,"2021-11-02 12:03:37",18129,"@iKaustubh_1 ??"
1455505897506185218,"2021-11-02 12:03:42",18183,"Easy Ways to Maximize Lighting in Your Home https://t.co/dGhKfux7iN https://t.co/TzBflgzc7l"
1455505939243716612,"2021-11-02 12:03:52",18061,"Reminder that tonight is a class competition night and the theme is Pajama Party! Let’s kick off the season with a… https://t.co/6v8awK5EPa"
1455505950429822985,"2021-11-02 12:03:55",21081,"REMINDER: The Great Western Reserve Fundraiser ""Catching Snowflakes"" is due by this Friday.  All order forms and mo… https://t.co/NQMV8Td7NT"
1455505994306527232,"2021-11-02 12:04:05",21115,"“Recognize and reward players who put the team first, not just the gifted ones.” @CoachDonMeyer"
1455506046475284481,"2021-11-02 12:04:18",13091,"#throwbacktuesday. Taking you back to that time when your Aunt Betty was traveling on I-70 through Kansas and all y… https://t.co/NMlFCp61iA"
1455506076028309505,"2021-11-02 12:04:25",05103,"nobody: 
my kids EVERY MORNING: “i don’t have school, my teacher said that”

?????"
1455506078549041153,"2021-11-02 12:04:25",19121,"Doctors blow the whistle on vaccine deaths and injuries – Catholic World Report https://t.co/yBlAWnCuI9"
1455506081472565256,"2021-11-02 12:04:26",13237,"retwist Saturday ?"
1455506143929901071,"2021-11-02 12:04:41",18183,"Me at work https://t.co/RrfGDdwL82"
1455506210388594690,"2021-11-02 12:04:57",18047,"@Sami61874535 Quit and come back to thrive then ☠"
1455506232803045385,"2021-11-02 12:05:02",17077,"This handsome little guy! https://t.co/1HHc71W9G3"
1455506238129725454,"2021-11-02 12:05:03",05103,"Join us @ Noon on November 3 as we host the Welding Academy of South Arkansas! Meet our instructor Casey Burns and… https://t.co/OgzdhcIf76"
1455506379708387334,"2021-11-02 12:05:37",20181,"GLD issues Public Information Statement (PNS) at Nov 2, 6:00 AM MDT ...ON THIS DATE IN WEATHER HISTORY... https://t.co/Dp05SgoOSq"
1455506451284246534,"2021-11-02 12:05:54",13303,"I just don’t understand some shit"
1455506503704711176,"2021-11-02 12:06:07",22085,"@TheGTABase Sheesh"
1455506517424287746,"2021-11-02 12:06:10",13201,"@FoxNews @MSNBC is a crap show"
1455506561133068288,"2021-11-02 12:06:20",17083,"@morningrockshow Back on my Feet Again! 10!!"
1455506620335759364,"2021-11-02 12:06:34",23023,"@aimaay Absolutely adorable! I can see kirby finding these guys on their adventures"
1455506634529296384,"2021-11-02 12:06:38",05131,"@wcoleman99 @GSD_Excellence @GHSBarstool @tim_radio @GWoodDogPound @OtisKirk23 @RRainwater1037 I'll message you. :)"
1455506640375992326,"2021-11-02 12:06:39",13023,"so cold feel ko may tatlong multo na nakayakap sakin"
1455506673079099398,"2021-11-02 12:06:47",13303,"Late at night by Roddy Rich is a vibe ?"
1455506679165034500,"2021-11-02 12:06:48",18047,"@beth_wagers I almost traded for him but I pussied out ? fantasy gods are real"
1455506696281993216,"2021-11-02 12:06:53",21081,"@dougstafford @GlennYoungkin When @GlennYoungkin loses tonight Republicans will wail and gnash their teeth whining… https://t.co/112ulICL5N"
1455506726933966856,"2021-11-02 12:07:00",24001,"I asked denver what she want Santa to bring her miss girl said $1000"
1455506845578186760,"2021-11-02 12:07:28",12063,"FSWN Marianna Municipal Airport at sunrise and it's 47.4 F. #flsert https://t.co/XTdMsWVzEG"
1455506860270923781,"2021-11-02 12:07:32",24001,"I said what you going to do with the money she said buy a lot of pop it’s and save the rest"
1455506862976249856,"2021-11-02 12:07:32",18087,"@realmiketroyer Great Job Lakers!!"
1455506863529865221,"2021-11-02 12:07:32",12005,"@PlagueDogs123 Nsskkskddk OF COURSE YOU MADE A CURSED PUMPKIN I'm dead. Love it bestie sm. ? Gave me a good laugh that's for sure ?"
1455506878956453888,"2021-11-02 12:07:36",12063,"Riverside Elementary School at sunrise and it's 48 F. https://t.co/LLQCuOD5ta"
1455506889152811009,"2021-11-02 12:07:39",13303,"If the vibes ain’t genuine! Count me out"
1455506893921681415,"2021-11-02 12:07:40",18129,"@Brainhumour Kab aa rahi third wave ? Maza nhi aa raha"
1455506905795907591,"2021-11-02 12:07:43",18041,"Check out Topps Bunt Mike Trout Auto/Relic/Serial#   9 Card DIGITAL Lot Angels https://t.co/tEDKx6l2NF @eBay"
1455506943095738368,"2021-11-02 12:07:51",13109,"This the only one https://t.co/5nCDYl3WrY"
1455506978378162178,"2021-11-02 12:08:00",18061,"✌️Yo #PitchYaGame. We're making Shrine's Legacy!

?SNES-styled 2D Co-op Action RPG
?Live on #Kickstarter, over 100%… https://t.co/uRjT1ApGVT"
1455507008199737347,"2021-11-02 12:08:07",20013,"@JoshilynJackson “This feels like the book Jackson was born to write.” He said your name!"
1455507008963162116,"2021-11-02 12:08:07",05067,"@Zak_Bagans  @GhostAdventures  I think you should investigate the Skirvin in Oklahoma City. its apparently the most haunted hotel on the U.S"
1455507046430744590,"2021-11-02 12:08:16",13023,"ok nice talking"
1455507048641224711,"2021-11-02 12:08:17",21169,"MS boys ? travels to Monroe County today at 5pm"
1455507140165124108,"2021-11-02 12:08:38",19183,"With #Fertilizer prices through the roof I’ve been getting a lot of questions about how to hone in on what the soil… https://t.co/rAWxmGPEbL"
1455507165930655750,"2021-11-02 12:08:45",17145,"@dinindahpratiwi Saran yg bagus?? https://t.co/0f2nqfGNIH"
1455507168720007171,"2021-11-02 12:08:45",13303,"Walk Your Child to Class Day #positiveenergy #riseupwaco #strongertogether https://t.co/ayYDaqRAdX"
1455507169688932360,"2021-11-02 12:08:45",13111,"Fannin County Middle School at sunrise and it's 43 F. https://t.co/xpdlhM9mRh"
1455507190484246530,"2021-11-02 12:08:50",13111,"Lake Blue Ridge at sunrise and it's 45.1 F. https://t.co/R9d6FfBVrD"
1455507210704936964,"2021-11-02 12:08:55",13111,"University of North Georgia Blue Ridge at sunrise and it's 42.9 F. https://t.co/sQdLQhzjdV"
1455507234054619136,"2021-11-02 12:09:01",19125,"@the_joe_goodman @ISUCFVMB @CycloneATH Don’t miss this opportunity, Stanford band will be envious!"
1455507251943428098,"2021-11-02 12:09:05",01105,"@kelbatess ??"
1455507277524340747,"2021-11-02 12:09:11",01129,"Life itself is miracle"
1455507363407048707,"2021-11-02 12:09:32",24001,"الحمدلله على أبسط النعم وأعظمها?"
1455507397603205121,"2021-11-02 12:09:40",18173,"@DkBubba @HouseGOP Wow I don't remember it burning like that.  Is that what they call fake news?"
1455507440422768645,"2021-11-02 12:09:50",12133,"Everything, except the Vax. https://t.co/eYegv5K3Qi"
1455507689988108288,"2021-11-02 12:10:49",05067,"@hleopardsmith Such a beautiful baby, gone way too soon. However, she was loved and is loved. I am so sorry."
1455507710351495176,"2021-11-02 12:10:54",12005,"@WafflesR4TheGr8 EWWWW THE LIVE ACTION PETER GRIFFIN SNSJSKSKDJSK"
1455507719104909319,"2021-11-02 12:10:56",18041,"@alicecooper  wants to play! Details at 8:20. https://t.co/7wxWOf4RR1"
1455507876789854215,"2021-11-02 12:11:34",21027,"@iTweetyNerd I’m a Republican and voted for Trump. He lost and I moved on. I got the vaccine because it was the rig… https://t.co/2Mb32JI3TG"
1455507934188875777,"2021-11-02 12:11:48",13177,"? https://t.co/19HOZ3KJwZ"
1455507976945651719,"2021-11-02 12:11:58",18139,"LFG! https://t.co/U9E3TjWAwd"
1455507987683057665,"2021-11-02 12:12:00",05013,"I’m ready for the weekend"
1455508015612928002,"2021-11-02 12:12:07",05131,"@LindyJo_74 God Bless and protect her and may he guide the  doctors hands."
1455508023602991108,"2021-11-02 12:12:09",18125,"Finally https://t.co/JV4x3Ycc1q"
1455508041806254083,"2021-11-02 12:12:13",12017,"@ZathTanks @LordsEmber Yea if I wanted Starcraft, I’d play Starcraft ?"
1455508056197025794,"2021-11-02 12:12:17",20171,"@manny_adigun ??"
1455508095749267457,"2021-11-02 12:12:26",09013,"Cloud Camera time lapse from 2021-11-01 https://t.co/WjEyxN1T3D"
1455508114472640515,"2021-11-02 12:12:31",21123,"@AlmanyDesigns @KyleLarsonRacin @dennyhamlin @MartinTruex_Jr @Hendrick9Team @Hendrick5Team @TeamHendrick… https://t.co/SqbcDT7ENq"
1455508193690390528,"2021-11-02 12:12:50",10005,"@Fuzzy_Aaron Hold on wait bro your camera in my shopping cart"
1455508200250351621,"2021-11-02 12:12:51",19061,"@HuskerInSota @ForePlayPod @NoLayingUp Easily play in the 40’s. Fall golf for me is some of my favorite golf. Usual… https://t.co/vB7Cz2KASx"
1455508229371449349,"2021-11-02 12:12:58",20147,"It sounds and looks like some of you V2K SKULL HACKERS just got hit again right back from one V2K HACKER TO ANOTHER… https://t.co/k1HDpNSgLb"
1455508235587399685,"2021-11-02 12:13:00",12041,"Cloud Camera time lapse from 2021-11-01 https://t.co/yZe6nBsKDa"
1455508244621926411,"2021-11-02 12:13:02",12033,"DING DONG THE WITCH IS DEAD ? #byehoe"
1455508294051717124,"2021-11-02 12:13:13",12133,"@AmericaAF_7310 Won't show the vid."
1455508324145942529,"2021-11-02 12:13:21",12033,"Oops did I say that ??"
1455508336460406784,"2021-11-02 12:13:24",05131,"@itoniorobinson2 https://t.co/wWlWSeWIiC"
1455508362024599561,"2021-11-02 12:13:30",01015,"Just posted a photo https://t.co/wmQtKKj3Y7"
1455508407859961862,"2021-11-02 12:13:41",23023,"@afcraggo @LickshotLippy Sound like a hater bro ? bare man out there now tryna be akademiks  in the YouTube world ,… https://t.co/qmoS37JIW4"
1455508444304351238,"2021-11-02 12:13:49",12086,"#LiveLikeYandy ? https://t.co/h6fgLIXGu6"
1455508513975934977,"2021-11-02 12:14:06",13207,"Folks forget they switched up then try to put the blame on you ?? https://t.co/M8536SIMAi"
1455508619202605066,"2021-11-02 12:14:31",13207,"@Col3World23 Big facts ?"
1455508645140123651,"2021-11-02 12:14:37",12033,"#NewProfilePic https://t.co/zto8ZKFxxW"
1455508650823458820,"2021-11-02 12:14:39",12027,"Cloud Camera time lapse from 2021-11-01 https://t.co/qLrZeAISdU"
1455508658431741958,"2021-11-02 12:14:40",17021,"@HulsebusTyler @greg_welchel @JonRothstein Yep. Especially when a highly touted coach got caught with a DUI and vid… https://t.co/9Ob9yPvoBY"
1455508678698700803,"2021-11-02 12:14:45",18129,"Congressi Virat https://t.co/GBS78SUcq4"
1455508690866515969,"2021-11-02 12:14:48",12033,"Tate High School at sunrise and it's 52.1 F. https://t.co/djVxC1BqB2"
1455508740338327559,"2021-11-02 12:15:00",12027,"@AaronRodgers12 @CashApp $idavidg658 #PaidInBitcoin"
1455508757249724420,"2021-11-02 12:15:04",21081,"A dead on point analogy https://t.co/vT4O5Kpto9"
1455508767693549572,"2021-11-02 12:15:06",18135,"Kerri Swingley grew up on a farm East of Selma. After graduating from Wapahani High School, she studied agriculture… https://t.co/PGJRLUcHG5"
1455508768687591426,"2021-11-02 12:15:07",13123,"Mayor Donna Whitener represents the City of Blue Ridge with commitment, leadership, and results and is looking for… https://t.co/SH3H9wNbfI"
1455508815495970831,"2021-11-02 12:15:18",13293,"@MullinsMomentum Double top on 1 minute though might present a decent dip buy."
1455509029237805056,"2021-11-02 12:16:09",21185,"I vote for @jane_campbell1 of the @HoustonDash for @NWSL's @Verizon Save of the Week! Vote #CampbellSOTW Great saves from all keepers!!"
1455509093200900099,"2021-11-02 12:16:24",19001,"This morning Coach Sivadge and Coach Eisbach met with our middle school hoopers. We talked a lot about what it mean… https://t.co/TAdH81udDm"
1455509096472383490,"2021-11-02 12:16:25",12005,"@mouseygalore I didn't get to the tweet fast enough so I can't join sadly. But hey at midnight I'm turning on Hulu… https://t.co/5DiUh1QYbU"
1455509197827813379,"2021-11-02 12:16:49",12063,"Lifestyle forecasts for FSWN Marianna Municipal Airport (https://t.co/uzzk3ev1RV) #flsert https://t.co/MrtTiSW9wx"
1455509230832791552,"2021-11-02 12:16:57",13293,"@MullinsMomentum I traded it 3-4 times left a lot of money on the table but still came out green I really thought D… https://t.co/5qssqMAMwl"
1455509260297768960,"2021-11-02 12:17:04",19085,"@cornandcalves #MaskUp"
1455509268325552129,"2021-11-02 12:17:06",18129,"Credit for this video - @krishh_naa01"
1455509300927942658,"2021-11-02 12:17:14",17103,"@Pattdaddy876 Agreed to an extent. Those 2 need to be considered first given their contract situations though."
1455509349263155212,"2021-11-02 12:17:25",08111,"@GunnyJ Good morning! ???"
1455509403994632200,"2021-11-02 12:17:38",13103,"@AtlanticFyoo Coriander tastes like soap to me, but dill is fine"
1455509444226437123,"2021-11-02 12:17:48",20021,"@T_Watkins24 https://t.co/vgf5HViL2H"
1455509613118435329,"2021-11-02 12:18:28",23023,"@metimmee Oooh that looks nice! I think it's a bit out of my budget right now but that is the ultimate goal"
1455509646182076419,"2021-11-02 12:18:36",24027,"Yay! CES is awesome! Celebrating us this morning at our staff meeting. https://t.co/8eZ3prKSZh"
1455509766495637512,"2021-11-02 12:19:05",12017,"iCapital Network® Broadens Accredited Investor Access to Private Investments with a Robust Menu of Fund Offerings -… https://t.co/bKNUN6sRy1"
1455509779800076293,"2021-11-02 12:19:08",12005,"God no wonder Sam turns into a straight up dick in 305. I would to running 8 days with no sleep and having friends… https://t.co/oQiCYPBo5A"
1455509781419073545,"2021-11-02 12:19:08",22059,"I’m having the time of my life ?"
1455509824439992327,"2021-11-02 12:19:18",21141,"Lifestyle forecasts for Logan Aluminum (https://t.co/xJh1ncthKP) https://t.co/oTiPjfhYx7"
1455509899631267848,"2021-11-02 12:19:36",12005,"@uhgoose *Sam's voice* NOOOOOOOOOOOOOOOOOOO"
1455509928198746118,"2021-11-02 12:19:43",18055,"@thompsonb2569 Amen!"
1455509964391260162,"2021-11-02 12:19:52",05035,"? @kitalaaaa @lhyshneeee @chies2pid https://t.co/AVIzzanhgF"
1455510001653620737,"2021-11-02 12:20:01",18055,"@KingMikeybro Wassup!"
1455510028157394947,"2021-11-02 12:20:07",13083,"Millions of people think that pursuing happiness is the primary purpose of life. However, the person who longs to b… https://t.co/IaAfeZdqKt"
1455510028543164421,"2021-11-02 12:20:07",17145,"@FootballJOE we're still spurs"
1455510069706203141,"2021-11-02 12:20:17",18055,"@ITSYOBOITOM1 Good morning friend!"
1455510179357896707,"2021-11-02 12:20:43",13119,"Accident, left lane blocked in #FranklinCo on I-85 NB between GA-106/GA-145/Exit 166 and Lavonia-Elberton (Hwy 17)/… https://t.co/gXXD3kMgbL"
1455510218402680834,"2021-11-02 12:20:52",12133,"@AmericaAF_7310 Oh my, sincerely sir, THANK YOU for your service. 
They are disgusting people!"
1455510283208863745,"2021-11-02 12:21:08",17145,"whoever their manager is, spurs are still spurs."
1455510342348443651,"2021-11-02 12:21:22",19009,"This Texas monkey shit couldn’t have happened during a better week. Ames is gonna have fun with this one. #Cyclones #HornsDown"
1455510348631531527,"2021-11-02 12:21:23",13205,"@jimlanham @ChiefBrody85 @CNN lol okay whatever you say buddy"
1455510429992726528,"2021-11-02 12:21:43",12007,"For the Lord grants wisdom! His every word is a treasure of knowledge and understanding. - Proverbs 2:6 

If you ar… https://t.co/U5nIsnhEYs"
1455510470941626370,"2021-11-02 12:21:53",21081,"@Aurinkoinen6 @whitelightfrom @TristanSnell There's a ""better"" or ""best Hitler?"" https://t.co/lkRUPKpYvg"
1455510470996205577,"2021-11-02 12:21:53",05131,"What you did to me I would have never done to you. ?"
1455510476348170243,"2021-11-02 12:21:54",18079,"The 2021-2022 season officially kicks off TODAY! https://t.co/hpFsVtHAcq"
1455510500729569289,"2021-11-02 12:22:00",13091,"@callmeliiz 8.5 pretty damn big ??? girl got sum damn boats on da feet"
1455510547575803910,"2021-11-02 12:22:11",21141,"Logan Aluminum at sunrise and it's 40.5 F. https://t.co/ULeF8mipRx"
1455510627343028225,"2021-11-02 12:22:30",21081,"Check out the breakfast, lunch and supper menus for November. As always, menus and other important information abou… https://t.co/D9ROcvoIe1"
1455510680078110730,"2021-11-02 12:22:42",12063,"Cloud Camera time lapse from 2021-11-01 https://t.co/kiWb97V2gi"
1455510699409649673,"2021-11-02 12:22:47",19121,"@huskernationfa1 https://t.co/wiZhcwmJb7"
1455510753881042951,"2021-11-02 12:23:00",13123,"@joncoopertweets Yes"
1455510785350938625,"2021-11-02 12:23:07",12063,"This girl man prolly tired of me but got damn it me  and ha not tired of each other ! ???"
1455510785447317504,"2021-11-02 12:23:07",22053,"tis the season of having a million jackets in my car from putting one on in the morning and ripping it off after work"
1455510787569504258,"2021-11-02 12:23:08",12063,"I know he be like didn’t I just block ha ? Yeah you did surprise!"
